url_path,views_total,views_unique
/sysbio-curie/NaviCell/blob/1c40c9322279e679e86a04700c804b13e5492b5c/src/main/resources/app/js/app-cy.js,2,1
/sysbio-curie/NaviCell/blob/1c40c9322279e679e86a04700c804b13e5492b5c/src/main/resources/app/main.js,2,1
/sysbio-curie/NaviCell,1,1
