a5	77.1706139639205	96.79037291440231	103.47052001953125	72.0	110.62730407714844	72.0	112.63932455024187	92.29810638070464	a28	NONE	a27
a10	149.98656550319464	124.14233085844339	172.89726620074975	129.1097920397782	172.49633348987106	162.1644184516196	171.18233791886763	163.29552154545794	165.21780257321768	163.4439203614498	149.95603971196283	138.57289207121153	a32	a25	a40	NONE	a34
a16	119.33873620150814	149.51830200289527	109.4672622680664	183.0	116.125	183.0	141.61913600912	178.64209951961158	141.3350166901605	149.23157406119236	a32	a29	NONE	a34
a32	149.98656550319464	124.14233085844339	139.4104781860352	111.65135691037523	133.20730071304098	112.72741885518789	116.93069594978653	125.51279690346868	119.33873620150814	149.51830200289527	141.3350166901605	149.23157406119236	149.95603971196283	138.57289207121153	a10	a25	a27	a28	a29	a16	a34
a34	141.61913600912	178.64209951961158	165.21780257321768	163.4439203614498	149.95603971196283	138.57289207121153	141.3350166901605	149.23157406119236	a16	NONE	a10	a32
a40	189.5	113.99834823608398	189.5	117.65536499023438	189.5	135.33058166503906	172.49633348987106	162.1644184516196	172.89726620074975	129.1097920397782	a25	NONE	a10
a25	149.98656550319464	124.14233085844339	139.4104781860352	111.65135691037523	141.41085278842831	108.40692105200313	178.92939284961972	91.47980909195319	189.5	113.99834823608398	172.89726620074975	129.1097920397782	a10	a32	a27	a26	NONE	a40
a26	178.92939284961972	91.47980909195319	177.75	88.10552344501438	141.42315673828125	72.0	141.41085278842831	108.40692105200313	a25	NONE	a27
a27	133.20730071304098	112.72741885518789	112.63932455024187	92.29810638070464	110.62730407714844	72.0	127.06124877929688	72.0	141.42315673828125	72.0	141.41085278842831	108.40692105200313	139.4104781860352	111.65135691037523	a32	a28	a5	NONE	a26	a25
a28	66.0	122.125	66.0	125.36647415161133	116.93069594978653	125.51279690346868	133.20730071304098	112.72741885518789	112.63932455024187	92.29810638070464	77.1706139639205	96.79037291440231	NONE	a29	a32	a27	a5
a29	96.72926284154195	177.5	109.4672622680664	183.0	119.33873620150814	149.51830200289527	116.93069594978653	125.51279690346868	66.0	125.36647415161133	NONE	a16	a32	a28
